[ 0.58527295  0.41472705] 0.0
[ 0.618171  0.381829] 1.0
[ 0.61562176  0.38437824] 1.0
[ 0.58115805  0.41884195] 1.0
[ 0.62101123  0.37898877] 0.0
[ 0.58725492  0.41274508] 1.0
[ 0.47762252  0.52237748] 1.0
[ 0.66436958  0.33563042] 0.0
[ 0.66695106  0.33304894] 0.0
[ 0.41771782  0.58228218] 1.0
[ 0.63091625  0.36908375] 0.0
[ 0.54975431  0.45024569] 0.0
[ 0.65637444  0.34362556] 0.0
[ 0.60909991  0.39090009] 0.0
[ 0.58563957  0.41436043] 1.0
[ 0.60862433  0.39137567] 1.0
[ 0.40900221  0.59099779] 0.0
[ 0.61663353  0.38336647] 1.0
[ 0.63322941  0.36677059] 0.0
[ 0.59586562  0.40413438] 0.0
[ 0.62758107  0.37241893] 1.0
[ 0.62828781  0.37171219] 0.0
[ 0.57097984  0.42902016] 0.0
[ 0.64008579  0.35991421] 0.0
[ 0.55119773  0.44880227] 1.0
[ 0.6211588  0.3788412] 1.0
[ 0.60380581  0.39619419] 0.0
[ 0.42524144  0.57475856] 1.0
[ 0.57156331  0.42843669] 0.0
[ 0.3939222  0.6060778] 1.0
[ 0.40650484  0.59349516] 0.0
[ 0.46933627  0.53066373] 1.0
[ 0.60492311  0.39507689] 1.0
[ 0.65570912  0.34429088] 0.0
[ 0.52728697  0.47271303] 0.0
[ 0.5589622  0.4410378] 1.0
[ 0.58046036  0.41953964] 0.0
[ 0.40867709  0.59132291] 1.0
[ 0.60405357  0.39594643] 1.0
[ 0.48104816  0.51895184] 1.0
[ 0.58457052  0.41542948] 1.0
[ 0.61696989  0.38303011] 0.0
[ 0.63035993  0.36964007] 0.0
[ 0.5494324  0.4505676] 1.0
[ 0.50110553  0.49889447] 0.0
[ 0.40210064  0.59789936] 1.0
[ 0.52831454  0.47168546] 1.0
[ 0.60499978  0.39500022] 1.0
[ 0.51249874  0.48750126] 1.0
[ 0.68319026  0.31680974] 0.0
[ 0.63218605  0.36781395] 0.0
[ 0.5760509  0.4239491] 0.0
[ 0.66738042  0.33261958] 1.0
[ 0.58727485  0.41272515] 1.0
[ 0.56599278  0.43400722] 0.0
[ 0.52398043  0.47601957] 1.0
[ 0.61273106  0.38726894] 0.0
[ 0.58687166  0.41312834] 0.0
[ 0.41804504  0.58195496] 0.0
[ 0.40694106  0.59305894] 0.0
[ 0.68132708  0.31867292] 0.0
[ 0.52536815  0.47463185] 0.0
[ 0.63451242  0.36548758] 0.0
[ 0.47913123  0.52086877] 1.0
[ 0.58871201  0.41128799] 1.0
[ 0.53182051  0.46817949] 0.0
[ 0.44494183  0.55505817] 0.0
[ 0.58680808  0.41319192] 0.0
[ 0.52475106  0.47524894] 0.0
[ 0.40578499  0.59421501] 0.0
[ 0.66678507  0.33321493] 0.0
[ 0.6479967  0.3520033] 0.0
[ 0.59243408  0.40756592] 0.0
[ 0.59194144  0.40805856] 0.0
[ 0.4742516  0.5257484] 1.0
[ 0.39775251  0.60224749] 1.0
[ 0.59984391  0.40015609] 0.0
[ 0.49137371  0.50862629] 0.0
[ 0.4026466  0.5973534] 0.0
[ 0.61955673  0.38044327] 0.0
[ 0.47740627  0.52259373] 0.0
[ 0.4993084  0.5006916] 1.0
[ 0.38682925  0.61317075] 1.0
[ 0.45052549  0.54947451] 1.0
[ 0.53999976  0.46000024] 1.0
[ 0.65322732  0.34677268] 0.0
[ 0.6215143  0.3784857] 1.0
[ 0.41578655  0.58421345] 0.0
[ 0.41545983  0.58454017] 0.0
[ 0.60861913  0.39138087] 1.0
[ 0.55670764  0.44329236] 1.0
[ 0.69467097  0.30532903] 1.0
[ 0.67711705  0.32288295] 0.0
[ 0.61314134  0.38685866] 0.0
[ 0.61566917  0.38433083] 1.0
[ 0.61387386  0.38612614] 0.0
[ 0.39467522  0.60532478] 0.0
[ 0.57145272  0.42854728] 0.0
[ 0.62550296  0.37449704] 0.0
[ 0.40599782  0.59400218] 1.0
[ 0.60262856  0.39737144] 0.0
[ 0.43000535  0.56999465] 1.0
[ 0.42439914  0.57560086] 0.0
[ 0.38406095  0.61593905] 1.0
[ 0.59095246  0.40904754] 1.0
[ 0.58545745  0.41454255] 0.0
[ 0.39811514  0.60188486] 0.0
[ 0.43059275  0.56940725] 1.0
[ 0.43673579  0.56326421] 1.0
[ 0.41706358  0.58293642] 1.0
[ 0.68795917  0.31204083] 0.0
[ 0.53912889  0.46087111] 1.0
[ 0.5635573  0.4364427] 1.0
[ 0.58766899  0.41233101] 0.0
[ 0.48357094  0.51642906] 1.0
[ 0.57615472  0.42384528] 0.0
[ 0.58908515  0.41091485] 0.0
[ 0.40869578  0.59130422] 1.0
[ 0.51904032  0.48095968] 0.0
[ 0.56696841  0.43303159] 0.0
[ 0.41993137  0.58006863] 0.0
[ 0.45385273  0.54614727] 0.0
[ 0.43822934  0.56177066] 1.0
[ 0.43952333  0.56047667] 0.0
[ 0.56251481  0.43748519] 1.0
[ 0.58712207  0.41287793] 1.0
[ 0.53622539  0.46377461] 0.0
[ 0.60319743  0.39680257] 0.0
[ 0.43425948  0.56574052] 0.0
[ 0.54175383  0.45824617] 1.0
[ 0.63609308  0.36390692] 0.0
[ 0.55010717  0.44989283] 1.0
[ 0.5839025  0.4160975] 0.0
[ 0.4043768  0.5956232] 0.0
[ 0.64003198  0.35996802] 0.0
[ 0.40188847  0.59811153] 0.0
[ 0.42538526  0.57461474] 0.0
[ 0.41764626  0.58235374] 0.0
[ 0.61382375  0.38617625] 0.0
[ 0.61065009  0.38934991] 0.0
[ 0.56267536  0.43732464] 1.0
[ 0.41183009  0.58816991] 1.0
[ 0.38796658  0.61203342] 0.0
[ 0.40831137  0.59168863] 1.0
[ 0.66693158  0.33306842] 1.0
[ 0.4045894  0.5954106] 0.0
[ 0.61431916  0.38568084] 1.0
[ 0.3963939  0.6036061] 0.0
[ 0.41139226  0.58860774] 1.0
[ 0.59917588  0.40082412] 1.0
[ 0.42005093  0.57994907] 0.0
[ 0.56730291  0.43269709] 0.0
[ 0.41764626  0.58235374] 1.0
[ 0.56879986  0.43120014] 1.0
[ 0.46690001  0.53309999] 1.0
[ 0.3967158  0.6032842] 1.0
[ 0.5040624  0.4959376] 1.0
[ 0.62637194  0.37362806] 0.0
[ 0.42993324  0.57006676] 0.0
[ 0.70701572  0.29298428] 0.0
[ 0.59973959  0.40026041] 0.0
[ 0.58210937  0.41789063] 1.0
[ 0.63916619  0.36083381] 1.0
[ 0.43437942  0.56562058] 1.0
[ 0.41618483  0.58381517] 0.0
[ 0.59826033  0.40173967] 0.0
[ 0.58993373  0.41006627] 0.0
[ 0.40903262  0.59096738] 1.0
[ 0.61235791  0.38764209] 1.0
[ 0.58691696  0.41308304] 0.0
[ 0.51174919  0.48825081] 0.0
[ 0.60716209  0.39283791] 0.0
[ 0.60676125  0.39323875] 1.0
[ 0.55107377  0.44892623] 0.0
[ 0.3947455  0.6052545] 0.0
[ 0.62134467  0.37865533] 0.0
[ 0.41953895  0.58046105] 0.0
[ 0.66332957  0.33667043] 1.0
[ 0.60548734  0.39451266] 0.0
[ 0.6042982  0.3957018] 0.0
[ 0.6166416  0.3833584] 1.0
[ 0.48480231  0.51519769] 0.0
[ 0.46234754  0.53765246] 1.0
[ 0.44317424  0.55682576] 0.0
[ 0.61196858  0.38803142] 0.0
[ 0.70008573  0.29991427] 0.0
[ 0.40091881  0.59908119] 1.0
[ 0.61284351  0.38715649] 0.0
[ 0.55918035  0.44081965] 0.0
[ 0.49192324  0.50807676] 0.0
[ 0.57488858  0.42511142] 0.0
[ 0.5895134  0.4104866] 1.0
[ 0.61149521  0.38850479] 0.0
[ 0.72802251  0.27197749] 1.0
[ 0.38658  0.61342] 1.0
[ 0.57354691  0.42645309] 0.0
[ 0.61344455  0.38655545] 1.0
[ 0.93261342  0.06738658] 0.0
[ 0.54604913  0.45395087] 1.0
[ 0.53929029  0.46070971] 0.0
[ 0.41793251  0.58206749] 1.0
[ 0.40368844  0.59631156] 1.0
[ 0.5916711  0.4083289] 1.0
[ 0.40329386  0.59670614] 1.0
[ 0.58141352  0.41858648] 0.0
[ 0.39342047  0.60657953] 0.0
[ 0.57398238  0.42601762] 1.0
[ 0.61639575  0.38360425] 0.0
[ 0.42395758  0.57604242] 1.0
[ 0.55020953  0.44979047] 0.0
[ 0.42941814  0.57058186] 0.0
[ 0.54684848  0.45315152] 1.0
[ 0.61732613  0.38267387] 0.0
[ 0.60696203  0.39303797] 0.0
[ 0.39545881  0.60454119] 1.0
[ 0.42121883  0.57878117] 1.0
[ 0.54960566  0.45039434] 1.0
[ 0.43876374  0.56123626] 0.0
[ 0.41334806  0.58665194] 1.0
[ 0.48455352  0.51544648] 0.0
[ 0.59844659  0.40155341] 1.0
[ 0.41611335  0.58388665] 0.0
[ 0.53510507  0.46489493] 1.0
[ 0.69442931  0.30557069] 0.0
[ 0.54914477  0.45085523] 1.0
[ 0.67468669  0.32531331] 1.0
[ 0.42070646  0.57929354] 1.0
[ 0.41506176  0.58493824] 1.0
[ 0.43437942  0.56562058] 1.0
[ 0.61746573  0.38253427] 0.0
[ 0.67808197  0.32191803] 0.0
[ 0.41222725  0.58777275] 0.0
[ 0.59237359  0.40762641] 0.0
[ 0.41855651  0.58144349] 0.0
[ 0.43699435  0.56300565] 1.0
[ 0.58349265  0.41650735] 0.0
[ 0.40073705  0.59926295] 1.0
[ 0.68475973  0.31524027] 1.0
[ 0.60070004  0.39929996] 0.0
[ 0.42824433  0.57175567] 1.0
[ 0.57592317  0.42407683] 1.0
[ 0.58990408  0.41009592] 0.0
[ 0.50365791  0.49634209] 1.0
[ 0.57452629  0.42547371] 0.0
[ 0.41462292  0.58537708] 1.0
[ 0.60677726  0.39322274] 0.0
[ 0.675921  0.324079] 0.0
[ 0.38739776  0.61260224] 1.0
[ 0.59783079  0.40216921] 0.0
[ 0.58547417  0.41452583] 1.0
[ 0.6015895  0.3984105] 0.0
[ 0.6359033  0.3640967] 1.0
[ 0.38569316  0.61430684] 0.0
[ 0.4752569  0.5247431] 0.0
[ 0.59226232  0.40773768] 0.0
[ 0.46782789  0.53217211] 0.0
[ 0.62191003  0.37808997] 0.0
[ 0.41008995  0.58991005] 1.0
[ 0.40090283  0.59909717] 1.0
[ 0.60595268  0.39404732] 1.0
[ 0.58214867  0.41785133] 0.0
[ 0.41452821  0.58547179] 0.0
[ 0.49153833  0.50846167] 1.0
[ 0.66995095  0.33004905] 0.0
[ 0.45829599  0.54170401] 1.0
[ 0.53769145  0.46230855] 1.0
[ 0.41146455  0.58853545] 0.0
[ 0.46518642  0.53481358] 0.0
[ 0.49969216  0.50030784] 1.0
[ 0.57855669  0.42144331] 1.0
[ 0.67630101  0.32369899] 0.0
[ 0.43127139  0.56872861] 0.0
[ 0.57994124  0.42005876] 0.0
[ 0.40117744  0.59882256] 1.0
[ 0.5287426  0.4712574] 0.0
[ 0.51192577  0.48807423] 0.0
[ 0.6047628  0.3952372] 0.0
[ 0.42819593  0.57180407] 1.0
[ 0.70030278  0.29969722] 0.0
[ 0.40005072  0.59994928] 0.0
[ 0.63833014  0.36166986] 0.0
[ 0.55776882  0.44223118] 0.0
[ 0.55390917  0.44609083] 1.0
[ 0.64874401  0.35125599] 1.0
[ 0.66589307  0.33410693] 0.0
[ 0.52952509  0.47047491] 0.0
[ 0.45625496  0.54374504] 1.0
[ 0.57789822  0.42210178] 0.0
[ 0.51151843  0.48848157] 0.0
[ 0.47159779  0.52840221] 0.0
[ 0.43758397  0.56241603] 0.0
[ 0.5735632  0.4264368] 1.0
[ 0.41037466  0.58962534] 0.0
[ 0.46451645  0.53548355] 1.0
[ 0.57859736  0.42140264] 1.0
[ 0.5989381  0.4010619] 1.0
[ 0.63384679  0.36615321] 0.0
[ 0.40066641  0.59933359] 1.0
[ 0.60980785  0.39019215] 1.0
[ 0.43523229  0.56476771] 0.0
[ 0.49609207  0.50390793] 0.0
[ 0.50794556  0.49205444] 1.0
[ 0.63504796  0.36495204] 1.0
[ 0.67477124  0.32522876] 1.0
[ 0.60140892  0.39859108] 1.0
[ 0.58039193  0.41960807] 0.0
[ 0.65148681  0.34851319] 1.0
[ 0.63305108  0.36694892] 1.0
[ 0.64057581  0.35942419] 1.0
[ 0.46674895  0.53325105] 0.0
[ 0.42941814  0.57058186] 1.0
[ 0.6098273  0.3901727] 0.0
[ 0.61441423  0.38558577] 0.0
[ 0.4146728  0.5853272] 0.0
[ 0.61245337  0.38754663] 1.0
[ 0.64426696  0.35573304] 1.0
[ 0.62210452  0.37789548] 1.0
[ 0.68846585  0.31153415] 0.0
[ 0.69338587  0.30661413] 0.0
[ 0.82284159  0.17715841] 0.0
[ 0.61302237  0.38697763] 0.0
[ 0.64490087  0.35509913] 1.0
[ 0.78915666  0.21084334] 0.0
[ 0.40516499  0.59483501] 1.0
[ 0.58739208  0.41260792] 1.0
[ 0.64535539  0.35464461] 1.0
[ 0.61315453  0.38684547] 0.0
[ 0.64775042  0.35224958] 0.0
[ 0.43816924  0.56183076] 0.0
[ 0.642933  0.357067] 0.0
[ 0.61393358  0.38606642] 0.0
[ 0.45519959  0.54480041] 1.0
[ 0.45508627  0.54491373] 0.0
[ 0.60297405  0.39702595] 1.0
[ 0.38935498  0.61064502] 1.0
[ 0.69691652  0.30308348] 0.0
[ 0.41622574  0.58377426] 1.0
[ 0.43640491  0.56359509] 1.0
[ 0.40701206  0.59298794] 1.0
[ 0.53854397  0.46145603] 0.0
[ 0.49424163  0.50575837] 0.0
[ 0.50948386  0.49051614] 0.0
[ 0.41062899  0.58937101] 1.0
[ 0.48923634  0.51076366] 0.0
[ 0.40900221  0.59099779] 1.0
[ 0.42648512  0.57351488] 1.0
[ 0.49757658  0.50242342] 0.0
[ 0.61993929  0.38006071] 0.0
[ 0.47234284  0.52765716] 0.0
[ 0.46299112  0.53700888] 0.0
[ 0.42809439  0.57190561] 0.0
[ 0.4246559  0.5753441] 1.0
[ 0.3821137  0.6178863] 1.0
[ 0.59185658  0.40814342] 0.0
[ 0.39696736  0.60303264] 1.0
[ 0.40610939  0.59389061] 0.0
[ 0.4201226  0.5798774] 1.0
[ 0.4309226  0.5690774] 0.0
[ 0.60213349  0.39786651] 1.0
[ 0.57917654  0.42082346] 0.0
[ 0.53558887  0.46441113] 1.0
[ 0.6827923  0.3172077] 1.0
[ 0.49015014  0.50984986] 0.0
[ 0.57581516  0.42418484] 0.0
[ 0.61152217  0.38847783] 0.0
[ 0.39933461  0.60066539] 0.0
[ 0.42129055  0.57870945] 1.0
[ 0.51271307  0.48728693] 0.0
[ 0.55039316  0.44960684] 0.0
[ 0.60683054  0.39316946] 0.0
[ 0.41074095  0.58925905] 0.0
[ 0.65983925  0.34016075] 0.0
[ 0.39006482  0.60993518] 0.0
[ 0.57500704  0.42499296] 0.0
[ 0.40574438  0.59425562] 1.0
[ 0.48571814  0.51428186] 1.0
[ 0.60056656  0.39943344] 0.0
[ 0.59069112  0.40930888] 1.0
[ 0.59718314  0.40281686] 0.0
[ 0.68860294  0.31139706] 0.0
[ 0.47331603  0.52668397] 0.0
[ 0.40932741  0.59067259] 0.0
[ 0.40232309  0.59767691] 1.0
[ 0.62580266  0.37419734] 1.0
[ 0.57826415  0.42173585] 1.0
[ 0.53143486  0.46856514] 0.0
[ 0.51893829  0.48106171] 0.0
[ 0.39883052  0.60116948] 1.0
[ 0.57242765  0.42757235] 0.0
[ 0.39328007  0.60671993] 1.0
[ 0.61273182  0.38726818] 0.0
[ 0.59563944  0.40436056] 1.0
[ 0.67482798  0.32517202] 0.0
[ 0.57148792  0.42851208] 0.0
[ 0.53515263  0.46484737] 0.0
[ 0.53636392  0.46363608] 1.0
[ 0.5751536  0.4248464] 0.0
[ 0.41928303  0.58071697] 1.0
[ 0.40066641  0.59933359] 0.0
[ 0.56640489  0.43359511] 0.0
[ 0.55499846  0.44500154] 0.0
[ 0.54660026  0.45339974] 0.0
[ 0.58521284  0.41478716] 0.0
[ 0.39901199  0.60098801] 1.0
[ 0.50383106  0.49616894] 0.0
[ 0.42213122  0.57786878] 0.0
[ 0.3801009  0.6198991] 1.0
[ 0.4949716  0.5050284] 1.0
[ 0.45342891  0.54657109] 0.0
[ 0.55639977  0.44360023] 0.0
[ 0.43935389  0.56064611] 0.0
[ 0.47936861  0.52063139] 1.0
[ 0.48899805  0.51100195] 1.0
[ 0.48213145  0.51786855] 0.0
[ 0.41248192  0.58751808] 1.0
[ 0.61418231  0.38581769] 0.0
[ 0.58503075  0.41496925] 1.0
[ 0.50689604  0.49310396] 1.0
[ 0.59852856  0.40147144] 1.0
[ 0.58707559  0.41292441] 0.0
[ 0.42439914  0.57560086] 1.0
[ 0.57087619  0.42912381] 1.0
[ 0.40444766  0.59555234] 1.0
[ 0.61220745  0.38779255] 0.0
[ 0.6681961  0.3318039] 0.0
[ 0.61128926  0.38871074] 0.0
[ 0.56236748  0.43763252] 1.0
[ 0.58789695  0.41210305] 0.0
[ 0.66612706  0.33387294] 1.0
[ 0.58131126  0.41868874] 0.0
[ 0.55427464  0.44572536] 1.0
[ 0.59405823  0.40594177] 1.0
[ 0.62599225  0.37400775] 0.0
[ 0.43699435  0.56300565] 0.0
[ 0.49481387  0.50518613] 1.0
[ 0.48987152  0.51012848] 1.0
[ 0.6107376  0.3892624] 1.0
[ 0.58836973  0.41163027] 0.0
[ 0.59648066  0.40351934] 1.0
[ 0.40585593  0.59414407] 1.0
[ 0.62221297  0.37778703] 0.0
[ 0.41888392  0.58111608] 0.0
[ 0.70119188  0.29880812] 0.0
[ 0.58530899  0.41469101] 0.0
[ 0.50322875  0.49677125] 1.0
[ 0.54321495  0.45678505] 1.0
[ 0.60587242  0.39412758] 1.0
[ 0.52328041  0.47671959] 1.0
[ 0.42023029  0.57976971] 1.0
[ 0.43765114  0.56234886] 1.0
[ 0.45847027  0.54152973] 0.0
[ 0.47049684  0.52950316] 1.0
[ 0.67291345  0.32708655] 0.0
[ 0.53347446  0.46652554] 1.0
[ 0.61203928  0.38796072] 0.0
[ 0.68722805  0.31277195] 1.0
[ 0.43569481  0.56430519] 0.0
[ 0.58734718  0.41265282] 0.0
[ 0.61715823  0.38284177] 1.0
[ 0.42117328  0.57882672] 1.0
[ 0.46549337  0.53450663] 0.0
[ 0.58804464  0.41195536] 0.0
[ 0.44506922  0.55493078] 1.0
[ 0.49926871  0.50073129] 0.0
[ 0.40729611  0.59270389] 0.0
[ 0.58263174  0.41736826] 0.0
[ 0.61060632  0.38939368] 0.0
[ 0.60829294  0.39170706] 0.0
[ 0.43251959  0.56748041] 0.0
[ 0.58435361  0.41564639] 0.0
[ 0.5770609  0.4229391] 1.0
[ 0.61038793  0.38961207] 0.0
[ 0.63995232  0.36004768] 0.0
[ 0.57335551  0.42664449] 0.0
[ 0.65628938  0.34371062] 1.0
[ 0.41422508  0.58577492] 1.0
[ 0.57220334  0.42779666] 0.0
[ 0.6060086  0.3939914] 0.0
[ 0.54159364  0.45840636] 0.0
[ 0.40498438  0.59501562] 1.0
[ 0.47515695  0.52484305] 0.0
[ 0.39596144  0.60403856] 0.0
[ 0.41695112  0.58304888] 1.0
[ 0.46115627  0.53884373] 1.0
[ 0.53511691  0.46488309] 0.0
[ 0.66480854  0.33519146] 1.0
[ 0.38123074  0.61876926] 1.0
[ 0.4951247  0.5048753] 0.0
[ 0.39131576  0.60868424] 1.0
[ 0.46976422  0.53023578] 0.0
[ 0.59711612  0.40288388] 0.0
[ 0.46279312  0.53720688] 0.0
[ 0.45300321  0.54699679] 1.0
[ 0.41215596  0.58784404] 0.0
[ 0.41564363  0.58435637] 0.0
[ 0.59199773  0.40800227] 0.0
[ 0.41706358  0.58293642] 1.0
[ 0.5919313  0.4080687] 0.0
[ 0.58055206  0.41944794] 0.0
[ 0.45592656  0.54407344] 1.0
[ 0.61228017  0.38771983] 0.0
[ 0.5720865  0.4279135] 0.0
[ 0.56460293  0.43539707] 0.0
[ 0.39678621  0.60321379] 0.0
[ 0.42355727  0.57644273] 0.0
[ 0.53721671  0.46278329] 0.0
[ 0.58492783  0.41507217] 1.0
[ 0.52474992  0.47525008] 1.0
[ 0.52706028  0.47293972] 0.0
[ 0.56828225  0.43171775] 0.0
[ 0.39972791  0.60027209] 1.0
[ 0.56259325  0.43740675] 0.0
[ 0.65426497  0.34573503] 0.0
[ 0.69876245  0.30123755] 0.0
[ 0.59807828  0.40192172] 0.0
[ 0.51291164  0.48708836] 0.0
[ 0.53526451  0.46473549] 1.0
[ 0.60936697  0.39063303] 1.0
[ 0.56622476  0.43377524] 1.0
[ 0.6035177  0.3964823] 1.0
[ 0.58796392  0.41203608] 1.0
[ 0.55953324  0.44046676] 0.0
[ 0.56957363  0.43042637] 0.0
[ 0.60045929  0.39954071] 1.0
[ 0.62360062  0.37639938] 0.0
[ 0.61040243  0.38959757] 0.0
[ 0.57827465  0.42172535] 0.0
[ 0.58801443  0.41198557] 1.0
[ 0.46029877  0.53970123] 0.0
[ 0.58622004  0.41377996] 0.0
[ 0.40715408  0.59284592] 1.0
[ 0.579911  0.420089] 0.0
[ 0.40444766  0.59555234] 1.0
[ 0.60368385  0.39631615] 1.0
[ 0.61309933  0.38690067] 0.0
[ 0.56108517  0.43891483] 1.0
[ 0.49431858  0.50568142] 0.0
[ 0.55414943  0.44585057] 1.0
[ 0.4086364  0.5913636] 1.0
[ 0.5381161  0.4618839] 0.0
[ 0.56263264  0.43736736] 1.0
[ 0.60027956  0.39972044] 0.0
[ 0.40034343  0.59965657] 0.0
[ 0.60590179  0.39409821] 1.0
[ 0.58351113  0.41648887] 1.0
[ 0.41797347  0.58202653] 1.0
[ 0.56546175  0.43453825] 1.0
[ 0.59674561  0.40325439] 0.0
[ 0.40087836  0.59912164] 0.0
[ 0.63117947  0.36882053] 0.0
[ 0.57948553  0.42051447] 1.0
[ 0.66267568  0.33732432] 0.0
[ 0.41211516  0.58788484] 1.0
[ 0.43085046  0.56914954] 0.0
[ 0.43876374  0.56123626] 0.0
[ 0.60578954  0.39421046] 0.0
[ 0.57207495  0.42792505] 0.0
[ 0.39245784  0.60754216] 0.0
[ 0.39270846  0.60729154] 1.0
[ 0.41604187  0.58395813] 1.0
[ 0.60665208  0.39334792] 1.0
[ 0.55039488  0.44960512] 0.0
[ 0.66258692  0.33741308] 0.0
[ 0.40098947  0.59901053] 1.0
[ 0.5480925  0.4519075] 1.0
[ 0.55101009  0.44898991] 0.0
[ 0.60731885  0.39268115] 1.0
[ 0.65664369  0.34335631] 1.0
[ 0.39908254  0.60091746] 1.0
[ 0.46195551  0.53804449] 0.0
[ 0.41753375  0.58246625] 0.0
[ 0.58189141  0.41810859] 0.0
[ 0.40856531  0.59143469] 1.0
[ 0.42077816  0.57922184] 1.0
[ 0.61503053  0.38496947] 0.0
[ 0.67598042  0.32401958] 0.0
[ 0.5805438  0.4194562] 0.0
[ 0.56472401  0.43527599] 1.0
[ 0.39170631  0.60829369] 1.0
[ 0.51987582  0.48012418] 0.0
[ 0.49133703  0.50866297] 0.0
[ 0.39728943  0.60271057] 1.0
[ 0.62821919  0.37178081] 1.0
[ 0.40120149  0.59879851] 1.0
[ 0.56496703  0.43503297] 0.0
[ 0.41124979  0.58875021] 1.0
[ 0.43699435  0.56300565] 0.0
[ 0.56482132  0.43517868] 0.0
[ 0.38796658  0.61203342] 1.0
[ 0.40599782  0.59400218] 0.0
[ 0.50479048  0.49520952] 0.0
[ 0.42505649  0.57494351] 0.0
[ 0.41822917  0.58177083] 1.0
[ 0.68819454  0.31180546] 1.0
[ 0.63551953  0.36448047] 0.0
[ 0.4274005  0.5725995] 1.0
[ 0.57653529  0.42346471] 1.0
[ 0.60927602  0.39072398] 1.0
[ 0.61869246  0.38130754] 0.0
[ 0.63568543  0.36431457] 0.0
[ 0.39947575  0.60052425] 1.0
[ 0.567065  0.432935] 0.0
[ 0.60532969  0.39467031] 0.0
[ 0.53555904  0.46444096] 1.0
[ 0.62642833  0.37357167] 0.0
[ 0.62492787  0.37507213] 1.0
[ 0.63004498  0.36995502] 1.0
[ 0.41183009  0.58816991] 1.0
[ 0.65112509  0.34887491] 0.0
[ 0.67599289  0.32400711] 1.0
[ 0.67024702  0.32975298] 0.0
[ 0.60690497  0.39309503] 0.0
[ 0.45084279  0.54915721] 0.0
[ 0.59321168  0.40678832] 0.0
[ 0.40870749  0.59129251] 1.0
[ 0.41644021  0.58355979] 1.0
[ 0.4110258  0.5889742] 0.0
[ 0.44707284  0.55292716] 1.0
[ 0.60057561  0.39942439] 1.0
[ 0.59016001  0.40983999] 1.0
[ 0.38455831  0.61544169] 1.0
[ 0.52149075  0.47850925] 1.0
[ 0.50843594  0.49156406] 0.0
[ 0.40451853  0.59548147] 0.0
[ 0.41611335  0.58388665] 1.0
[ 0.40426539  0.59573461] 1.0
[ 0.55487249  0.44512751] 0.0
[ 0.55775313  0.44224687] 1.0
[ 0.56730934  0.43269066] 0.0
[ 0.56713864  0.43286136] 1.0
[ 0.5598713  0.4401287] 0.0
[ 0.62687585  0.37312415] 0.0
[ 0.40470084  0.59529916] 1.0
[ 0.59081949  0.40918051] 0.0
[ 0.38626105  0.61373895] 1.0
[ 0.39990951  0.60009049] 1.0
[ 0.60446164  0.39553836] 1.0
[ 0.56846232  0.43153768] 1.0
[ 0.60533456  0.39466544] 1.0
[ 0.62022996  0.37977004] 0.0
[ 0.57246293  0.42753707] 1.0
[ 0.63179622  0.36820378] 1.0
[ 0.64072624  0.35927376] 1.0
[ 0.43699331  0.56300669] 1.0
[ 0.58703841  0.41296159] 0.0
[ 0.40419454  0.59580546] 0.0
[ 0.63094974  0.36905026] 0.0
[ 0.60624078  0.39375922] 0.0
[ 0.60507596  0.39492404] 1.0
[ 0.48106624  0.51893376] 0.0
[ 0.41008995  0.58991005] 1.0
[ 0.69019867  0.30980133] 1.0
[ 0.56898957  0.43101043] 0.0
[ 0.41676715  0.58323285] 1.0
[ 0.3963939  0.6036061] 1.0
[ 0.62096472  0.37903528] 0.0
[ 0.90434086  0.09565914] 0.0
[ 0.45633039  0.54366961] 1.0
[ 0.59123427  0.40876573] 1.0
[ 0.48049437  0.51950563] 1.0
[ 0.57066947  0.42933053] 0.0
[ 0.58225994  0.41774006] 1.0
[ 0.61620447  0.38379553] 0.0
[ 0.42246395  0.57753605] 1.0
[ 0.58014081  0.41985919] 1.0
[ 0.57876209  0.42123791] 0.0
[ 0.41313406  0.58686594] 1.0
[ 0.43781625  0.56218375] 0.0
[ 0.60200317  0.39799683] 0.0
[ 0.4104866  0.5895134] 1.0
[ 0.58862328  0.41137672] 0.0
[ 0.51352561  0.48647439] 0.0
[ 0.46099282  0.53900718] 1.0
[ 0.58496219  0.41503781] 1.0
[ 0.571316  0.428684] 1.0
[ 0.53653378  0.46346622] 1.0
[ 0.59860979  0.40139021] 1.0
[ 0.63008126  0.36991874] 0.0
[ 0.57566909  0.42433091] 0.0
[ 0.61911926  0.38088074] 1.0
[ 0.61078343  0.38921657] 1.0
[ 0.58143797  0.41856203] 1.0
[ 0.59465791  0.40534209] 0.0
[ 0.64734561  0.35265439] 0.0
[ 0.51553142  0.48446858] 0.0
[ 0.62494849  0.37505151] 1.0
[ 0.4236291  0.5763709] 0.0
[ 0.43412122  0.56587878] 1.0
[ 0.50484091  0.49515909] 0.0
[ 0.51196808  0.48803192] 0.0
[ 0.62468105  0.37531895] 1.0
[ 0.53599301  0.46400699] 0.0
[ 0.51644994  0.48355006] 0.0
[ 0.54988253  0.45011747] 1.0
[ 0.58850185  0.41149815] 0.0
[ 0.68614937  0.31385063] 1.0
[ 0.61309329  0.38690671] 1.0
[ 0.66458864  0.33541136] 0.0
[ 0.49612814  0.50387186] 1.0
[ 0.6743082  0.3256918] 0.0
